"date_yyyymmdd","depth_m","latitude_dd","longitude_dd","o2_at_gear_ml_per_l_der","operation_dim$operation_type","performance","project","temperature_at_gear_c_der","trawl_id","year","year_stn_invalid"
"20120621","93.2000","41.43833333","-124.35722222","1.4839","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0685","201203017094","2012",""
"20120715","487.6000","32.90027778","-117.37250000","0.4939","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2670","201203017181","2012",""
"20120718","741.8000","33.73611111","-118.63166667","0.1164","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.4995","201203017194","2012",""
"20120718","76.5000","33.98861111","-118.75361111","2.7241","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.4484","201203017195","2012",""
"20120718","72.6000","33.85611111","-118.52555556","2.5808","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.2815","201203017196","2012",""
"20120719","576.4000","33.34750000","-117.95166667","0.2817","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2713","201203017197","2012",""
"20120719","394.5000","33.53083333","-118.08916667","0.6590","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2628","201203017198","2012",""
"20140526","625.1000","47.73666667","-125.14611111","0.3958","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.7421","201403020012","2014",""
"20140527","262.1000","48.13666667","-125.12722222","1.5111","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4474","201403020014","2014",""
"20140528","97.4000","47.41305556","-124.68277778","1.6397","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3779","201403020019","2014",""
"20140614","94.9000","41.99444444","-124.45305556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.9438","201403020086","2014",""
"20140618","461.7000","41.83527778","-124.55277778","0.7034","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2338","201403020087","2014",""
"20140618","392.4000","41.76638889","-124.51333333","0.8017","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5118","201403020088","2014",""
"20140618","69.1000","41.64250000","-124.32222222","1.5020","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0588","201403020089","2014",""
"20101016","1249.6000","33.13833333","-118.49138889","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201003018185","2010",""
"20140706","306.0000","34.60083333","-120.85583333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4341","201403020151","2014",""
"20141012","261.2000","33.25861111","-118.20222222","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201403008186","2014",""
"20140716","341.9000","33.95500000","-118.69305556","0.8236","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.6395","201403020175","2014",""
"20140716","200.8000","33.48472222","-118.61805556","2.3815","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.9139","201403020176","2014",""
"20140716","1004.2000","32.90666667","-118.66972222","0.3478","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2361","201403020177","2014",""
"20140717","754.2000","32.31527778","-118.85416667","0.1937","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.3490","201403020178","2014",""
"20140717","1072.9000","32.46916667","-118.54500000","0.4427","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.0983","201403020179","2014",""
"20140717","961.7000","32.43305556","-118.49861111","0.2950","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.5629","201403020180","2014",""
"20140718","1041.5000","32.92027778","-117.84472222","0.2851","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.3258","201403020182","2014",""
"20140719","442.7000","33.15472222","-117.50083333","0.5944","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7830","201403020188","2014",""
"20140719","390.1000","33.23750000","-117.55805556","0.7046","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.3002","201403020189","2014",""
"20140720","1096.2000","33.21638889","-118.23166667","0.2537","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2209","201403020190","2014",""
"20140721","76.9000","33.75083333","-118.44055556","3.2825","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.6955","201403020191","2014",""
"20140826","1077.3000","47.52805556","-125.43777778","0.2786","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.3846","201403008015","2014",""
"20140826","1174.8000","47.64444444","-125.57000000","0.3799","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.0540","201403008016","2014",""
"20140826","1025.6000","47.63222222","-125.35750000","0.2347","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4957","201403008017","2014",""
"20140827","72.6000","46.45833333","-124.32277778","1.5968","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6464","201403008018","2014",""
"20140827","79.7000","46.55416667","-124.36111111","1.3388","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5851","201403008019","2014",""
"20140612","1146.4000","43.52000000","-125.06833333","0.4190","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.3434","201403017076","2014",""
"20140618","147.3000","42.92083333","-124.73583333","1.9159","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2392","201403017084","2014",""
"20140923","68.7000","38.07972222","-123.07750000","3.3180","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","11.8004","201403008114","2014",""
"20140923","103.5000","37.94027778","-123.22416667","3.3528","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.6445","201403008115","2014",""
"20140923","119.4000","38.03027778","-123.36972222","2.8713","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.5539","201403008116","2014",""
"20140923","117.6000","37.92055556","-123.36111111","2.9019","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0489","201403008117","2014",""
"20140923","104.1000","37.91416667","-123.26916667","3.3140","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.7855","201403008118","2014",""
"20140527","106.5000","46.10500000","-124.29972222","1.8203","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4929","201403017005","2014",""
"20140527","191.6000","46.05527778","-124.66222222","1.5086","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1490","201403017006","2014",""
"20140528","656.8000","47.43000000","-125.19250000","0.3503","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6152","201403017008","2014",""
"20140528","672.3000","47.46861111","-125.21500000","0.3689","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6638","201403017011","2014",""
"20140528","616.1000","47.52388889","-125.22250000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.7542","201403017012","2014",""
"20140528","929.8000","47.57472222","-125.42611111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201403017013","2014",""
"20140529","913.6000","47.83111111","-125.62250000","0.1971","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.8370","201403017015","2014",""
"20140529","320.5000","47.97138889","-125.61916667","1.3494","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1142","201403017016","2014",""
"20140529","162.9000","48.00666667","-125.43111111","1.9603","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1444","201403017017","2014",""
"20140529","216.5000","48.11055556","-125.65833333","1.5228","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3866","201403017018","2014",""
"20140529","142.0000","48.26083333","-125.58916667","2.0098","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1211","201403017019","2014",""
"20140530","60.8000","48.23694444","-124.87194444","2.9918","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6457","201403017020","2014",""
"20140530","121.1000","48.22527778","-125.13555556","2.0389","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0713","201403017022","2014",""
"20140530","174.8000","48.23194444","-125.17222222","1.9318","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9559","201403017024","2014",""
"20140530","146.4000","48.02111111","-125.14555556","1.5940","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0559","201403017025","2014",""
"20140530","76.7000","47.86583333","-124.81666667","2.7975","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6656","201403017026","2014",""
"20141004","62.0000","35.02694444","-120.74305556","4.9456","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","13.3824","201403010119","2014",""
"20140526","143.9000","44.82611111","-124.38277778","1.6770","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3652","201403017002","2014",""
"20140531","87.4000","47.65916667","-124.78388889","2.8268","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7583","201403017027","2014",""
"20140531","62.5000","47.56694444","-124.63833333","2.7512","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7517","201403017028","2014",""
"20140531","110.7000","47.19861111","-124.70944444","1.6483","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1472","201403017029","2014",""
"20140606","463.9000","45.31111111","-124.63472222","0.6800","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.4553","201403017044","2014",""
"20140606","678.7000","45.26416667","-124.78805556","0.3092","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6813","201403017045","2014",""
"20140611","137.3000","43.93694444","-124.92222222","2.0140","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","7.2490","201403017068","2014",""
"20140610","84.7000","44.21250000","-124.31833333","1.4054","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7966","201403017064","2014",""
"20140610","127.5000","44.08222222","-124.60222222","1.4003","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6850","201403017065","2014",""
"20140612","904.9000","43.64888889","-124.95527778","0.2360","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.9488","201403017077","2014",""
"20140613","1015.0000","43.40694444","-125.05194444","0.3744","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4519","201403017078","2014",""
"20140613","466.0000","43.25861111","-124.88750000","0.9493","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0644","201403017079","2014",""
"20140613","286.5000","43.17472222","-124.83694444","1.0647","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2279","201403017080","2014",""
"20140613","100.9000","43.29250000","-124.53694444","1.7417","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2322","201403017081","2014",""
"20140613","90.3000","43.32083333","-124.48750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3677","201403017082","2014",""
"20140714","112.6000","33.81305556","-119.98361111","2.1067","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.6801","201403017172","2014",""
"20140609","259.7000","43.87888889","-124.78000000","1.1465","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2742","201403020069","2014",""
"20140623","336.0000","39.74500000","-124.05805556","0.7737","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1355","201403017106","2014",""
"20140924","1079.3000","38.39388889","-123.71277778","0.4017","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","3.6824","201403010097","2014",""
"20140925","352.7000","38.21333333","-123.42972222","1.0103","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8290","201403010103","2014",""
"20140929","573.5000","35.74194444","-121.53944444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.8936","201403010114","2014",""
"20140929","849.3000","35.55444444","-121.60500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.5836","201403010115","2014",""
"20140929","952.0000","35.50166667","-121.62277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1490","201403010116","2014",""
"20141004","156.5000","34.73666667","-120.85194444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.8471","201403010122","2014",""
"20141004","577.5000","34.54861111","-120.91805556","0.2301","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.7328","201403010123","2014",""
"20141009","234.9000","33.95055556","-118.64333333","1.9880","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.6331","201403010138","2014",""
"20140706","557.8000","35.12666667","-121.52666667","0.3028","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0509","201403017150","2014",""
"20140706","492.7000","35.10416667","-121.43388889","0.3480","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2070","201403017151","2014",""
"20140706","1014.4000","34.60555556","-121.41472222","0.4108","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1013","201403017152","2014",""
"20140707","96.1000","34.49527778","-120.65111111","3.0613","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0094","201403017153","2014",""
"20140707","447.1000","34.59777778","-120.88722222","0.6572","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.8929","201403017154","2014",""
"20140830","772.2000","47.90416667","-125.44333333","0.2244","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1948","201403010028","2014",""
"20140830","947.2000","47.74083333","-125.51194444","0.1978","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.6724","201403010029","2014",""
"20140830","1146.7000","47.57027778","-125.52166667","0.3164","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.2353","201403010030","2014",""
"20140831","177.3000","47.29666667","-124.81916667","1.3989","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4000","201403010031","2014",""
"20140831","421.3000","47.23055556","-124.99361111","1.0314","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6121","201403010032","2014",""
"20140831","147.8000","46.94555556","-124.77055556","1.2671","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4464","201403010033","2014",""
"20140831","625.0000","46.80305556","-124.96833333","0.3762","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.8090","201403010034","2014",""
"20140831","686.1000","46.71000000","-124.90333333","0.2772","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.5321","201403010035","2014",""
"20140901","179.4000","46.57194444","-124.53583333","1.3119","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5304","201403010036","2014",""
"20140901","188.8000","46.58361111","-124.61222222","1.3584","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4917","201403010037","2014",""
"20141005","223.6000","33.97555556","-120.48166667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.0736","201403010124","2014",""
"20141006","225.2000","34.11833333","-119.37805556","2.0008","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4405","201403010128","2014",""
"20141006","102.0000","34.23083333","-119.57416667","4.2526","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","11.6736","201403010129","2014",""
"20141007","200.6000","34.41111111","-120.28972222","2.2653","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.8288","201403010130","2014",""
"20141007","488.4000","34.18166667","-120.21750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7000","201403010131","2014",""
"20141007","107.0000","34.11805556","-120.22611111","3.5309","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.9110","201403010132","2014",""
"20141007","501.8000","34.16388889","-120.13111111","0.0475","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6757","201403010133","2014",""
"20141007","502.0000","34.19361111","-119.87388889","0.1539","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6519","201403010134","2014",""
"20141008","487.4000","34.35944444","-120.07527778","0.0803","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7558","201403010135","2014",""
"20141012","754.0000","32.82388889","-118.12666667","0.2303","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.0069","201403010148","2014",""
"20140717","308.2000","32.77694444","-117.83138889","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201403017180","2014",""
"20140707","473.8000","34.80861111","-121.06166667","0.6349","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3133","201403017155","2014",""
"20140707","120.1000","34.90194444","-120.80611111","2.7243","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.1595","201403017156","2014",""
"20140708","448.5000","35.21250000","-121.08944444","0.5450","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0528","201403017157","2014",""
"20140708","398.7000","35.28222222","-121.11583333","0.7485","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0259","201403017158","2014",""
"20140712","223.3000","34.42250000","-120.61722222","2.0771","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4821","201403017159","2014",""
"20140712","544.4000","34.36611111","-120.69666667","0.2673","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5753","201403017160","2014",""
"20140712","145.1000","34.39000000","-120.38000000","2.6793","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0179","201403017161","2014",""
"20140712","506.6000","34.27500000","-120.18000000","0.0562","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7729","201403017162","2014",""
"20140713","158.6000","34.13333333","-119.94472222","1.5866","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4193","201403017164","2014",""
"20140716","473.6000","32.89888889","-118.61805556","0.3698","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7147","201403017177","2014",""
"20140716","945.6000","32.60194444","-118.70000000","0.2822","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.4567","201403017178","2014",""
"20140716","1261.2000","32.92972222","-118.31944444","0.2466","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2112","201403017179","2014",""
"20140717","555.1000","32.78222222","-117.44166667","0.3619","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8676","201403017181","2014",""
"20140717","480.5000","33.04472222","-117.43027778","0.4852","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5461","201403017182","2014",""
"20140717","380.6000","33.03861111","-117.38166667","0.7561","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9813","201403017183","2014",""
"20140718","833.9000","33.27166667","-118.04277778","0.1694","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.0944","201403017184","2014",""
"20140718","810.7000","33.27666667","-118.00111111","0.1876","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.1478","201403017185","2014",""
"20140718","876.8000","33.16777778","-117.98583333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.4599","201403017186","2014",""
"20140721","566.3000","33.51583333","-118.19416667","0.2766","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4390","201403017191","2014",""
"20110701","91.4000","36.91444444","-122.23527778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201103010134","2011",""
"20110717","856.3000","33.62222222","-118.65777778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201103010183","2011",""
"20090705","92.9000","37.86777778","-123.16861111","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","200903017110","2009",""
"20100610","314.5000","43.50916667","-124.64250000","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201003017066","2010",""
"20170618","","40.30027778","-124.53111111","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703008102","2017",""
"20170618","242.7000","40.21055556","-124.48416667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2403","201703008103","2017",""
"20170618","133.7000","39.76833333","-123.93888889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0981","201703008104","2017",""
"20170619","121.9000","39.10388889","-123.89111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.1229","201703008105","2017",""
"20170619","310.7000","39.07750000","-123.96111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4643","201703008106","2017",""
"20170619","91.6000","39.08194444","-123.79694444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2006","201703008107","2017",""
"20170619","107.4000","38.94250000","-123.82388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.1861","201703008108","2017",""
"20170619","139.6000","38.80083333","-123.82861111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.1453","201703008109","2017",""
"20170619","209.0000","38.53250000","-123.64000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.9445","201703008112","2017",""
"20170622","93.3000","38.22333333","-123.16055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.6510","201703008113","2017",""
"20170627","69.5000","37.15277778","-122.44861111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.3326","201703008118","2017",""
"20170627","115.2000","37.06111111","-122.50750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.0875","201703008119","2017",""
"20170627","119.2000","37.05611111","-122.52555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.0780","201703008121","2017",""
"20170628","109.2000","36.65861111","-121.99500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1273","201703008124","2017",""
"20170628","1150.8000","36.38861111","-122.34250000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.7743","201703008125","2017",""
"20170628","145.5000","36.23944444","-121.92833333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.2759","201703008126","2017",""
"20170629","1231.0000","35.93611111","-121.93027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4686","201703008127","2017",""
"20170702","124.0000","34.80722222","-120.81638889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.3698","201703008141","2017",""
"20170702","197.7000","34.84333333","-120.87361111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.0221","201703008142","2017",""
"20170702","216.4000","34.84944444","-120.89027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9942","201703008143","2017",""
"20170702","623.2000","35.08111111","-121.30166667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6801","201703008144","2017",""
"20170703","613.8000","34.72305556","-121.39722222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2426","201703008146","2017",""
"20170710","","33.89638889","-119.42638889","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","5.8423","201703008164","2017",""
"20170710","684.7000","33.87444444","-119.39583333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.4778","201703008165","2017",""
"20170710","129.9000","33.76222222","-119.87888889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.3068","201703008166","2017",""
"20170711","497.2000","32.81138889","-120.08388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2062","201703008167","2017",""
"20170711","895.7000","32.58583333","-119.65888889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.4027","201703008170","2017",""
"20170712","","33.05500000","-118.68333333","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703008173","2017",""
"20170712","349.0000","33.04722222","-118.68361111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5201","201703008174","2017",""
"20170712","977.3000","32.70527778","-118.32000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.3589","201703008177","2017",""
"20170714","83.9000","33.24222222","-117.52111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.4586","201703008183","2017",""
"20170714","82.3000","33.47055556","-117.76222222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.2597","201703008184","2017",""
"20170716","384.8000","33.53694444","-118.73000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4389","201703008186","2017",""
"20170716","807.3000","33.67916667","-118.69138889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.2219","201703008187","2017",""
"20170716","166.1000","33.83166667","-118.55722222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0160","201703008188","2017",""
"20170717","135.8000","33.57527778","-118.04388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703008189","2017",""
"20170520","896.4000","45.44944444","-124.83027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.0077","201703020001","2017",""
"20170520","224.5000","45.82666667","-124.67194444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5199","201703020003","2017",""
"20170522","228.3000","47.63500000","-125.09944444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703020011","2017",""
"20170618","117.8000","39.67638889","-123.88805556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.9750","201703020101","2017",""
"20170618","275.3000","39.14805556","-123.96555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0542","201703020102","2017",""
"20170520","219.3000","45.99111111","-124.69777778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2752","201703020004","2017",""
"20170619","393.8000","38.97583333","-123.95972222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7516","201703020103","2017",""
"20170619","339.5000","38.91555556","-123.96472222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0820","201703020104","2017",""
"20170619","115.2000","38.75250000","-123.68777778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2514","201703020106","2017",""
"20170619","117.9000","38.60388889","-123.52472222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.3466","201703020107","2017",""
"20170620","107.7000","38.14194444","-123.21277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4705","201703020108","2017",""
"20170629","422.5000","35.69055556","-121.45055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5831","201703020127","2017",""
"20170629","684.3000","35.50055556","-121.43083333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.4952","201703020128","2017",""
"20170629","751.6000","35.26111111","-121.38916667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.9438","201703020130","2017",""
"20170629","517.9000","35.42166667","-121.31666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3446","201703020131","2017",""
"20170630","129.8000","35.41305556","-121.04472222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1379","201703020134","2017",""
"20170701","72.4000","35.08805556","-120.78166667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.6453","201703020136","2017",""
"20170702","455.5000","35.01000000","-121.03333333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3600","201703020137","2017",""
"20170702","611.8000","35.05416667","-121.28055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6994","201703020138","2017",""
"20170702","","35.13416667","-121.60833333","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020140","2017",""
"20170702","985.4000","35.13083333","-121.60666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2325","201703020141","2017",""
